timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,tcp_flags,tcp_seq,tcp_ack,payload_size
1780058867.367232,172.20.0.20,172.20.0.10,TCP,59982,5001,74,S,3745240249,0,0
1780058867.367363,172.20.0.10,172.20.0.20,TCP,5001,59982,74,SA,2085319290,3745240250,0
1780058867.46779,172.20.0.20,172.20.0.10,TCP,59982,5001,66,A,3745240250,2085319291,0
1780058867.467795,172.20.0.20,172.20.0.10,TCP,59982,5001,193,PA,3745240250,2085319291,127
1780058867.468808,172.20.0.10,172.20.0.20,TCP,5001,59982,66,A,2085319291,3745240377,0
1780058867.473625,172.20.0.10,172.20.0.20,TCP,5001,59982,68,PA,2085319291,3745240377,2
1780058867.574456,172.20.0.20,172.20.0.10,TCP,59982,5001,66,A,3745240377,2085319293,0
1780058867.575003,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745240377,2085319293,2896
1780058867.575006,172.20.0.20,172.20.0.10,TCP,59982,5001,1266,PA,3745243273,2085319293,1200
1780058867.575006,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745247369,2085319293,2896
1780058867.575006,172.20.0.20,172.20.0.10,TCP,59982,5001,1514,A,3745250265,2085319293,1448
1780058867.575007,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745251713,2085319293,2896
1780058867.575056,172.20.0.10,172.20.0.20,TCP,5001,59982,66,A,2085319293,3745243273,0
1780058867.575069,172.20.0.10,172.20.0.20,TCP,5001,59982,78,A,2085319293,3745244473,0
1780058867.575074,172.20.0.10,172.20.0.20,TCP,5001,59982,78,A,2085319293,3745244473,0
1780058867.575079,172.20.0.10,172.20.0.20,TCP,5001,59982,78,A,2085319293,3745244473,0
1780058867.675706,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745254609,2085319293,2896
1780058867.675713,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745257505,2085319293,2896
1780058867.675714,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745260401,2085319293,2896
1780058867.675715,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745263297,2085319293,2896
1780058867.675715,172.20.0.20,172.20.0.10,TCP,59982,5001,1514,A,3745244473,2085319293,1448
1780058867.675716,172.20.0.20,172.20.0.10,TCP,59982,5001,1514,A,3745245921,2085319293,1448
1780058867.675804,172.20.0.10,172.20.0.20,TCP,5001,59982,78,A,2085319293,3745245921,0
1780058867.675826,172.20.0.10,172.20.0.20,TCP,5001,59982,66,A,2085319293,3745266193,0
1780058867.776576,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745266193,2085319293,2896
1780058867.776587,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745269089,2085319293,2896
1780058867.776589,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745271985,2085319293,2896
1780058867.776592,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745274881,2085319293,2896
1780058867.776593,172.20.0.20,172.20.0.10,TCP,59982,5001,1514,A,3745277777,2085319293,1448
1780058867.776595,172.20.0.20,172.20.0.10,TCP,59982,5001,1514,A,3745279225,2085319293,1448
1780058867.776734,172.20.0.10,172.20.0.20,TCP,5001,59982,66,A,2085319293,3745269089,0
1780058867.776792,172.20.0.10,172.20.0.20,TCP,5001,59982,66,A,2085319293,3745280673,0
1780058867.877598,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745283569,2085319293,2896
1780058867.877604,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745286465,2085319293,2896
1780058867.877605,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745289361,2085319293,2896
1780058867.877605,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745292257,2085319293,2896
1780058867.87766,172.20.0.10,172.20.0.20,TCP,5001,59982,78,A,2085319293,3745280673,0
1780058867.877676,172.20.0.10,172.20.0.20,TCP,5001,59982,78,A,2085319293,3745280673,0
1780058867.877681,172.20.0.10,172.20.0.20,TCP,5001,59982,78,A,2085319293,3745280673,0
1780058867.878839,172.20.0.10,172.20.0.20,TCP,5001,59982,78,A,2085319293,3745280673,0
1780058867.978748,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745296601,2085319293,2896
1780058867.978759,172.20.0.20,172.20.0.10,TCP,59982,5001,1514,A,3745280673,2085319293,1448
1780058867.97876,172.20.0.20,172.20.0.10,TCP,59982,5001,1514,A,3745282121,2085319293,1448
1780058867.978939,172.20.0.10,172.20.0.20,TCP,5001,59982,86,A,2085319293,3745282121,0
1780058867.978969,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745299497,2085319293,2896
1780058867.978981,172.20.0.10,172.20.0.20,TCP,5001,59982,78,A,2085319293,3745295153,0
1780058867.97899,172.20.0.10,172.20.0.20,TCP,5001,59982,78,A,2085319293,3745295153,0
1780058868.08005,172.20.0.20,172.20.0.10,TCP,59982,5001,2962,PA,3745302393,2085319293,2896
