timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,tcp_flags,tcp_seq,tcp_ack,payload_size
1780062699.476672,172.20.0.20,172.20.0.10,TCP,44304,5001,74,S,2998523907,0,0
1780062699.476752,172.20.0.10,172.20.0.20,TCP,5001,44304,74,SA,4215822664,2998523908,0
1780062699.577447,172.20.0.20,172.20.0.10,TCP,44304,5001,66,A,2998523908,4215822665,0
1780062699.577453,172.20.0.20,172.20.0.10,TCP,44304,5001,193,PA,2998523908,4215822665,127
1780062699.577615,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822665,2998524035,0
1780062699.581136,172.20.0.10,172.20.0.20,TCP,5001,44304,68,PA,4215822665,2998524035,2
1780062699.682199,172.20.0.20,172.20.0.10,TCP,44304,5001,66,A,2998524035,4215822667,0
1780062699.682393,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998524035,4215822667,2896
1780062699.682394,172.20.0.20,172.20.0.10,TCP,44304,5001,1266,PA,2998526931,4215822667,1200
1780062699.682429,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998526931,0
1780062699.682557,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998528131,4215822667,2896
1780062699.682568,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998531027,0
1780062699.682572,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998533923,4215822667,1448
1780062699.682573,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998535371,4215822667,2896
1780062699.682581,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998531027,0
1780062699.682585,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998531027,0
1780062699.783248,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998538267,4215822667,2896
1780062699.783255,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998541163,4215822667,2896
1780062699.783256,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998544059,4215822667,2896
1780062699.783258,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998546955,4215822667,2896
1780062699.783258,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998531027,4215822667,1448
1780062699.783372,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998531027,0
1780062699.783398,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998532475,0
1780062699.884514,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998532475,4215822667,1448
1780062699.884519,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998549851,4215822667,2896
1780062699.88452,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998552747,4215822667,2896
1780062699.884521,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998555643,4215822667,2896
1780062699.884522,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998558539,4215822667,2896
1780062699.884522,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998561435,4215822667,1448
1780062699.884585,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998549851,0
1780062699.884613,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998562883,0
1780062699.985345,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998562883,4215822667,1448
1780062699.985352,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998573019,4215822667,2896
1780062699.985352,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998575915,4215822667,1448
1780062699.985525,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998564331,0
1780062699.985543,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998564331,0
1780062700.086198,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998577363,4215822667,2896
1780062700.086206,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998580259,4215822667,2896
1780062700.086207,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998564331,4215822667,1448
1780062700.086335,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998564331,0
1780062700.086366,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998565779,0
1780062700.187374,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998565779,4215822667,1448
1780062700.187378,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998570123,4215822667,2896
1780062700.187379,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998583155,4215822667,1448
1780062700.18745,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998567227,0
1780062700.18747,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998567227,0
1780062700.187475,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998567227,0
1780062700.288629,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998584603,4215822667,2896
1780062700.288634,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998567227,4215822667,1448
1780062700.288635,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998587499,4215822667,1448
1780062700.288706,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998568675,0
1780062700.288724,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998568675,0
1780062700.389711,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998588947,4215822667,2896
1780062700.389715,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998591843,4215822667,2896
1780062700.389715,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998568675,4215822667,1448
1780062700.389784,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998568675,0
1780062700.389799,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998594739,0
1780062700.490835,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998594739,4215822667,2896
1780062700.490839,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998597635,4215822667,2896
1780062700.49084,172.20.0.20,172.20.0.10,TCP,44304,5001,1514,A,2998600531,4215822667,1448
1780062700.490841,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998601979,4215822667,2896
1780062700.490911,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998597635,0
1780062700.490924,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998600531,0
1780062700.490927,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998604875,0
1780062700.591543,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998604875,4215822667,2896
1780062700.591548,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998607771,4215822667,2896
1780062700.591549,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998610667,4215822667,2896
1780062700.591549,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998613563,4215822667,2896
1780062700.591619,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998607771,0
1780062700.591636,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998610667,0
1780062700.591638,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998613563,0
1780062700.591663,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998616459,0
1780062700.692746,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998616459,4215822667,2896
1780062700.69275,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998619355,4215822667,2896
1780062700.692751,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998622251,4215822667,2896
1780062700.692752,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998625147,4215822667,2896
1780062700.692818,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998619355,0
1780062700.692831,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998622251,0
1780062700.692834,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998625147,0
1780062700.692836,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998628043,0
1780062700.793956,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998630939,4215822667,2896
1780062700.793961,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998636731,4215822667,2896
1780062700.793962,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998639627,4215822667,2896
1780062700.794016,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998628043,0
1780062700.794032,172.20.0.10,172.20.0.20,TCP,5001,44304,86,A,4215822667,2998628043,0
1780062700.794036,172.20.0.10,172.20.0.20,TCP,5001,44304,86,A,4215822667,2998628043,0
1780062700.895102,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998642523,4215822667,2896
1780062700.895109,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998628043,4215822667,2896
1780062700.895111,172.20.0.20,172.20.0.10,TCP,44304,5001,2962,PA,2998633835,4215822667,2896
1780062700.895177,172.20.0.10,172.20.0.20,TCP,5001,44304,78,A,4215822667,2998633835,0
1780062700.895194,172.20.0.10,172.20.0.20,TCP,5001,44304,66,A,4215822667,2998645419,0
